"日時","注文 ID","取引ID","ペア","売・買","注文数量","手数料","価格","ステータス","自己・媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008282F","FX_BTC_JPY","買い","0.04","0","1,123,296","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008272F","FX_BTC_JPY","買い","0.05","0","1,123,292","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008265F","FX_BTC_JPY","買い","0.05","0","1,123,292","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008250F","FX_BTC_JPY","買い","0.0154","0","1,123,273","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008248F","FX_BTC_JPY","買い","0.001","0","1,123,225","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008236F","FX_BTC_JPY","買い","0.04","0","1,123,217","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008223F","FX_BTC_JPY","買い","0.07","0","1,123,203","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008219F","FX_BTC_JPY","買い","0.98729913","0","1,123,203","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008200F","FX_BTC_JPY","買い","0.60000072","0","1,123,202","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008198F","FX_BTC_JPY","買い","1.20000054","0","1,123,202","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008184F","FX_BTC_JPY","買い","0.07","0","1,123,200","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008174F","FX_BTC_JPY","買い","0.0154","0","1,123,178","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008163F","FX_BTC_JPY","買い","0.0154","0","1,123,175","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008158F","FX_BTC_JPY","買い","0.1","0","1,123,150","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008146F","FX_BTC_JPY","買い","0.07","0","1,123,150","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008139F","FX_BTC_JPY","買い","0.23720032","0","1,123,002","取引済","媒介"
"2017/11/27 21:55:54","JFX20171127-125554-684966F","JEX20171127-125554-008120F","FX_BTC_JPY","買い","0.112","0","1,123,001","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-994060F","FX_BTC_JPY","売り","2.6898","0","1,123,000","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-994057F","FX_BTC_JPY","売り","0.13","0","1,123,000","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-994049F","FX_BTC_JPY","売り","0.002","0","1,123,000","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-994037F","FX_BTC_JPY","売り","0.6","0","1,123,001","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-994022F","FX_BTC_JPY","売り","0.4132","0","1,123,001","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-994014F","FX_BTC_JPY","売り","0.01","0","1,123,010","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-994001F","FX_BTC_JPY","売り","0.03","0","1,123,024","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-993990F","FX_BTC_JPY","売り","0.05","0","1,123,158","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-993988F","FX_BTC_JPY","売り","0.015","0","1,123,179","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-993975F","FX_BTC_JPY","売り","0.06","0","1,123,200","取引済","媒介"
"2017/11/27 21:52:22","JFX20171127-125222-646523F","JEX20171127-125222-993969F","FX_BTC_JPY","売り","1","0","1,123,547","取引済","媒介"
"2017/11/27 15:12:39","JFX20171127-052152-285587F","JEX20171127-061239-269531F","FX_BTC_JPY","売り","6","0","1,119,400","取引済","媒介"
"2017/11/27 14:20:51","JFX20171127-051717-237248F","JEX20171127-052051-043171F","FX_BTC_JPY","買い","6","0","1,118,500","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787493F","FX_BTC_JPY","買い","0.55965977","0","1,059,720","取引済","自己"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787487F","FX_BTC_JPY","買い","0.011","0","1,059,600","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787478F","FX_BTC_JPY","買い","0.002","0","1,059,500","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787463F","FX_BTC_JPY","買い","2.16987023","0","1,059,500","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787451F","FX_BTC_JPY","買い","1.2","0","1,059,499","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787445F","FX_BTC_JPY","買い","0.0442","0","1,059,478","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787438F","FX_BTC_JPY","買い","0.0443","0","1,059,212","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787426F","FX_BTC_JPY","買い","0.59497","0","1,059,211","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787414F","FX_BTC_JPY","買い","0.05","0","1,059,210","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787402F","FX_BTC_JPY","買い","0.011","0","1,059,200","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787391F","FX_BTC_JPY","買い","0.1","0","1,059,000","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787387F","FX_BTC_JPY","買い","0.002","0","1,059,000","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787370F","FX_BTC_JPY","買い","0.011","0","1,058,800","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787363F","FX_BTC_JPY","買い","1","0","1,058,791","取引済","媒介"
"2017/11/27 06:17:30","JFX20171126-211730-330777F","JEX20171126-211730-787351F","FX_BTC_JPY","買い","0.2","0","1,058,770","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765296F","FX_BTC_JPY","売り","0.2441799","0","1,061,089","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765280F","FX_BTC_JPY","売り","1.2","0","1,061,090","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765275F","FX_BTC_JPY","売り","0.02","0","1,061,100","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765263F","FX_BTC_JPY","売り","1","0","1,061,200","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765257F","FX_BTC_JPY","売り","0.011","0","1,061,200","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765248F","FX_BTC_JPY","売り","0.02","0","1,061,200","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765236F","FX_BTC_JPY","売り","0.60000037","0","1,061,201","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765226F","FX_BTC_JPY","売り","0.0086","0","1,061,236","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765212F","FX_BTC_JPY","売り","0.063","0","1,061,238","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765208F","FX_BTC_JPY","売り","0.03","0","1,061,270","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765191F","FX_BTC_JPY","売り","0.02","0","1,061,300","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765181F","FX_BTC_JPY","売り","0.2","0","1,061,330","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765174F","FX_BTC_JPY","売り","0.02","0","1,061,400","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765168F","FX_BTC_JPY","売り","0.5","0","1,061,444","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765156F","FX_BTC_JPY","売り","1.61321973","0","1,061,444","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765145F","FX_BTC_JPY","売り","0.25","0","1,061,447","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765139F","FX_BTC_JPY","売り","0.05","0","1,061,453","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765124F","FX_BTC_JPY","売り","0.05","0","1,061,453","取引済","媒介"
"2017/11/27 06:12:38","JFX20171126-211238-271221F","JEX20171126-211238-765119F","FX_BTC_JPY","売り","0.1","0","1,061,565","取引済","媒介"
"2017/11/25 17:20:14","JFX20171124-080758-076451F","JEX20171125-082014-205991F","FX_BTC_JPY","売り","3","0","965,500","取引済","媒介"
"2017/11/25 16:42:07","JFX20171124-080725-069961F","JEX20171125-074207-958682F","FX_BTC_JPY","売り","4","0","955,000","取引済","媒介"
"2017/11/23 19:52:41","JFX20171122-193525-226625F","JEX20171123-105241-258084F","FX_BTC_JPY","買い","2","0","920,000","取引済","媒介"
"2017/11/22 21:21:40","JFX20171122-121743-726971F","JEX20171122-122140-537032F","FX_BTC_JPY","売り","1.40715717","0","951,000","取引済","媒介"
"2017/11/22 21:21:40","JFX20171122-121743-726971F","JEX20171122-122140-537029F","FX_BTC_JPY","売り","0.3","0","951,000","取引済","媒介"
"2017/11/22 21:21:40","JFX20171122-121743-726971F","JEX20171122-122140-537013F","FX_BTC_JPY","売り","0.95","0","951,000","取引済","媒介"
"2017/11/22 21:21:40","JFX20171122-121743-726971F","JEX20171122-122140-536996F","FX_BTC_JPY","売り","0.01","0","951,000","取引済","媒介"
"2017/11/22 21:21:39","JFX20171122-121743-726971F","JEX20171122-122139-536964F","FX_BTC_JPY","売り","2.33284283","0","951,000","取引済","媒介"
"2017/11/22 21:16:17","JFX20171122-121608-710475F","JEX20171122-121617-519960F","FX_BTC_JPY","買い","10","0","947,500","取引済","媒介"
"2017/11/22 01:22:47","JFX20171121-081432-748021F","JEX20171121-162247-518611F","FX_BTC_JPY","売り","1","0","965,000","取引済","媒介"
"2017/11/21 17:13:12","JFX20171121-075039-482755F","JEX20171121-081312-931321F","FX_BTC_JPY","売り","1","0","955,000","取引済","媒介"
"2017/11/21 17:11:33","JFX20171121-075018-478791F","JEX20171121-081133-920728F","FX_BTC_JPY","売り","4","0","951,000","取引済","媒介"
"2017/11/21 14:56:04","JFX20171121-055553-106672F","JEX20171121-055604-413719F","FX_BTC_JPY","買い","6","0","931,000","取引済","媒介"
"2017/11/18 17:17:45","JFX20171118-005603-957189F","JEX20171118-081745-672776F","FX_BTC_JPY","売り","1.67770091","0","895,000","取引済","媒介"
"2017/11/18 17:17:45","JFX20171118-005603-957189F","JEX20171118-081745-672760F","FX_BTC_JPY","売り","2","0","895,000","取引済","媒介"
"2017/11/18 17:17:41","JFX20171118-005603-957189F","JEX20171118-081741-672580F","FX_BTC_JPY","売り","0.32229909","0","895,000","取引済","媒介"
"2017/11/18 09:27:49","JFX20171117-204707-704587F","JEX20171118-002749-806274F","FX_BTC_JPY","買い","4","0","871,000","取引済","媒介"
"2017/11/17 02:49:07","JFX20171116-080443-206522F","JEX20171116-174907-532500F","FX_BTC_JPY","売り","1","0","890,000","取引済","媒介"
"2017/11/16 16:55:09","JFX20171115-030646-349835F","JEX20171116-075509-057081F","FX_BTC_JPY","売り","2","0","860,000","取引済","媒介"
"2017/11/15 20:28:24","JFX20171115-090633-752120F","JEX20171115-112824-426047F","FX_BTC_JPY","売り","2","0","815,000","取引済","媒介"
"2017/11/15 11:20:30","JFX20171114-021316-562852F","JEX20171115-022030-878536F","FX_BTC_JPY","売り","1","0","792,000","取引済","媒介"
"2017/11/13 10:16:34","JOR20171113-011558-484571","JEX20171113-011634-957541","BTC_JPY","買い","0.05","0.000015","671,000","取引済","媒介"
"2017/11/11 07:41:57","JOR20171110-221543-828302","JEX20171110-224157-239350","BTC_JPY","買い","0.03","0.000009","753,000","取引済","媒介"
"2017/11/11 05:22:24","JFX20171110-162701-548021F","JEX20171110-202224-130434F","FX_BTC_JPY","買い","4","0","761,000","取引済","媒介"
"2017/11/11 00:38:18","JFX20171110-152307-921264F","JEX20171110-153818-151583F","FX_BTC_JPY","売り","6","0","799,500","取引済","媒介"
"2017/11/11 00:22:26","JFX20171110-152039-901512F","JEX20171110-152226-106755F","FX_BTC_JPY","買い","8","0","794,500","取引済","媒介"
"2017/11/09 02:28:12","JFX20171102-132950-319977F","JEX20171108-172812-267552F","FX_BTC_JPY","売り","4","0","875,000","取引済","媒介"
"2017/11/02 22:28:50","JFX20171102-132850-309997F","JEX20171102-132850-332064F","FX_BTC_JPY","買い","3.401","0","810,000","取引済","媒介"
"2017/11/02 22:28:50","JFX20171102-132850-309997F","JEX20171102-132850-332057F","FX_BTC_JPY","買い","0.599","0","809,999","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803243F","FX_BTC_JPY","売り","2.09499184","0","791,229","取引済","自己"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803234F","FX_BTC_JPY","売り","0.5","0","791,234","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803225F","FX_BTC_JPY","売り","2","0","791,268","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803213F","FX_BTC_JPY","売り","2","0","791,350","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803203F","FX_BTC_JPY","売り","2","0","791,608","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803197F","FX_BTC_JPY","売り","0.003","0","791,700","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803189F","FX_BTC_JPY","売り","2.493","0","791,879","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803172F","FX_BTC_JPY","売り","0.2","0","792,000","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803163F","FX_BTC_JPY","売り","1","0","792,000","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803157F","FX_BTC_JPY","売り","4","0","792,146","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803147F","FX_BTC_JPY","売り","5","0","792,162","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803133F","FX_BTC_JPY","売り","0.65","0","792,300","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803129F","FX_BTC_JPY","売り","5.12","0","792,580","取引済","媒介"
"2017/11/02 20:33:29","JFX20171102-113329-123268F","JEX20171102-113329-803117F","FX_BTC_JPY","売り","2.93900816","0","793,000","取引済","媒介"
"2017/11/02 20:25:01","JFX20171102-112433-042466F","JEX20171102-112501-763580F","FX_BTC_JPY","買い","10","0","810,000","取引済","媒介"
"2017/11/02 20:24:15","JFX20171102-112352-037875F","JEX20171102-112415-761230F","FX_BTC_JPY","買い","10","0","810,000","取引済","媒介"
"2017/11/02 20:24:15","JFX20171102-112310-033329F","JEX20171102-112415-761181F","FX_BTC_JPY","買い","10","0","810,000","取引済","媒介"
"2017/11/01 08:21:05","JFX20171031-230229-525159F","JEX20171031-232105-411461F","FX_BTC_JPY","売り","0.2983","0","725,000","取引済","媒介"
"2017/11/01 08:21:05","JFX20171031-230229-525159F","JEX20171031-232105-411452F","FX_BTC_JPY","売り","0.001","0","725,000","取引済","媒介"
"2017/11/01 08:21:05","JFX20171031-230229-525159F","JEX20171031-232105-411440F","FX_BTC_JPY","売り","1.5","0","725,000","取引済","媒介"
"2017/11/01 08:20:59","JFX20171031-230229-525159F","JEX20171031-232059-411439F","FX_BTC_JPY","売り","0.2007","0","725,000","取引済","媒介"
"2017/10/31 23:00:39","JFX20171031-124653-904826F","JEX20171031-140039-906974F","FX_BTC_JPY","売り","2","0","705,000","取引済","媒介"
"2017/10/31 22:54:36","JFX20171031-134319-524191F","JEX20171031-135436-871776F","FX_BTC_JPY","売り","1.43349","0","701,000","取引済","媒介"
"2017/10/31 22:54:36","JFX20171031-134319-524191F","JEX20171031-135436-871763F","FX_BTC_JPY","売り","0.07","0","701,000","取引済","媒介"
"2017/10/31 22:54:35","JFX20171031-134319-524191F","JEX20171031-135435-871758F","FX_BTC_JPY","売り","0.1","0","701,000","取引済","媒介"
"2017/10/31 22:54:35","JFX20171031-134319-524191F","JEX20171031-135435-871747F","FX_BTC_JPY","売り","1.39651","0","701,000","取引済","媒介"
"2017/10/31 21:01:28","JFX20171031-120114-402808F","JEX20171031-120128-531910F","FX_BTC_JPY","買い","5","0","690,100","取引済","媒介"
"2017/10/30 05:07:36","JFX20171026-132030-187588F","JEX20171029-200736-724945F","FX_BTC_JPY","売り","1","0","691,000","取引済","媒介"
"2017/10/26 22:19:46","JFX20171026-131946-179512F","JEX20171026-131946-922334F","FX_BTC_JPY","売り","1","0","683,513","取引済","媒介"
"2017/10/26 20:04:13","JFX20171026-034148-713660F","JEX20171026-110413-359008F","FX_BTC_JPY","売り","1","0","661,000","取引済","媒介"
"2017/10/26 11:52:43","JFX20171026-024927-242503F","JEX20171026-025243-438354F","FX_BTC_JPY","売り","1","0","649,000","取引済","媒介"
"2017/10/26 11:00:25","JFX20171026-014919-724132F","JEX20171026-020025-367302F","FX_BTC_JPY","買い","1.68611537","0","644,500","取引済","媒介"
"2017/10/26 11:00:24","JFX20171026-014919-724132F","JEX20171026-020024-367275F","FX_BTC_JPY","買い","2","0","644,500","取引済","媒介"
"2017/10/26 11:00:22","JFX20171026-014919-724132F","JEX20171026-020022-367266F","FX_BTC_JPY","買い","1.31388463","0","644,500","取引済","媒介"
"2017/10/26 10:26:52","JFX20171026-010132-295006F","JEX20171026-012652-298983F","FX_BTC_JPY","売り","2.994589","0","647,000","取引済","媒介"
"2017/10/26 10:26:52","JFX20171026-010132-295006F","JEX20171026-012652-298976F","FX_BTC_JPY","売り","0.5","0","647,000","取引済","媒介"
"2017/10/26 10:26:52","JFX20171026-010132-295006F","JEX20171026-012652-298965F","FX_BTC_JPY","売り","1","0","647,000","取引済","媒介"
